"ensembl_id","symbol","mean_fpkm","median_fpkm","max_fpkm","min_fpkm","sd_fpkm","cv","detected_samples","ctrl_mean","mor_mean","log2fc_mor_vs_ctrl"
"ENSMUSG00000045435","TMEM60",23.4575,22.68,29.37,20.39,2.97738499837885,0.126926782409841,8,23.9475,22.9675,-0.0602786545009105
"ENSMUSG00000045438","Cox19",13.91375,14.57,15.54,11.09,1.81347289160093,0.130336745420963,8,13.08,14.7475,0.173095397858045
"ENSMUSG00000045441","Gprin3",10.7575,6.97,40.58,2.31,12.5721298911521,1.16868509329789,8,17.9825,3.5325,-2.34750401548259
"ENSMUSG00000045466","ZNF212",9.665,9.595,11.64,8.13,1.08983616068786,0.112761113366566,8,9.8875,9.4425,-0.0664300352328948
"ENSMUSG00000045482","TRRAP",8.3825,7.86,12.18,5.7,2.23306803683696,0.266396425509926,8,8.78,7.985,-0.136912174496858
"ENSMUSG00000045498","PCDHB3",0.67625,0.67,1.09,0.47,0.213737990472982,0.316063571863929,8,0.74,0.6125,-0.272410198642929
"ENSMUSG00000045503","Sys1",46.0625,46.755,55.81,32.23,7.32348424102704,0.158990159913749,8,48.35,43.775,-0.143405592630856
"ENSMUSG00000045509","Gpr150",3.49375,3.86,5.23,1.5,1.21312980697509,0.347228567291619,8,2.68,4.3075,0.684414464559501
"ENSMUSG00000045515","Pou3f3",2.5,2.545,3.13,1.27,0.581230222397779,0.232492088959111,8,2.2375,2.7625,0.303964294310617
"ENSMUSG00000045519","ZNF426",16.4525,15.645,20.16,13.91,2.11130122368715,0.128327076352357,8,17.6525,15.2525,-0.210813926947637
"ENSMUSG00000045534","Kcna5",7.89,6.28,25.68,2.03,7.4935000405113,0.949746519709924,8,12.105,3.675,-1.71951358442116
"ENSMUSG00000045538","Ddx28",9.00125,8.74,10.9,7.49,1.34526086158569,0.149452671749556,8,8.3675,9.635,0.203465341469239
"ENSMUSG00000045573","Penk",427.58875,284.05,1683.42,51.54,530.990989442988,1.24182637977025,8,733.46,121.7175,-2.59117179614966
"ENSMUSG00000045576","St7l",12.24625,12.455,13.7,9.75,1.34110761792525,0.109511696880698,8,11.505,12.9875,0.174848452870891
"ENSMUSG00000045589","Frrs1l",16.725,17.535,19.24,12.64,2.48498922101715,0.148579325621354,8,15.6075,17.8425,0.193066728599432
"ENSMUSG00000045594","Glb1",12.01625,12.585,14.04,7.73,2.0701686439239,0.172280756802155,8,10.805,13.2275,0.291816894398867
"ENSMUSG00000045598","Znf48",8.96125,9.23,10.69,5.17,1.9035563521247,0.212420851122856,8,8.195,9.7275,0.247297394204456
"ENSMUSG00000045608","DBX2",8.62,7.81,11.54,7.16,1.81251995062912,0.210269135803842,8,9.645,7.595,-0.344690904612398
"ENSMUSG00000045613","Chrm2",2.35,2.075,5.83,1.29,1.45345892860543,0.618493161108695,8,2.065,2.635,0.351510116142992
"ENSMUSG00000045624","Esf1",5.70125,5.725,7.31,4.64,0.85286806047092,0.149593170001477,8,5.07,6.3325,0.320732703477313
"ENSMUSG00000045625","Pigz",7.01625,6.47,10.12,4.94,2.0043804707262,0.285676888754847,8,8.135,5.8975,-0.463971558229091
"ENSMUSG00000045629","Sh3tc2",0.50375,0.395,1.07,0.34,0.255954097447179,0.508097463914996,8,0.61,0.3975,-0.616592655828258
"ENSMUSG00000045636","Mtus1",9.08,8.675,13.34,5.25,2.61712492195976,0.28822961695592,8,11.055,7.105,-0.637719927057036
"ENSMUSG00000045639","Znf629",3.90375,4.29,4.98,2.33,0.944622940648807,0.241978338943018,8,3.9175,3.89,-0.0101605167068217
"ENSMUSG00000045648","Vwc2l",1.13,1.16,1.48,0.5,0.309100076258252,0.273539890494028,8,1.225,1.035,-0.242934976004228
"ENSMUSG00000045657","Pcdh3",1.8175,1.9,2.09,1.22,0.274265252212942,0.150902477146048,8,1.925,1.71,-0.170767943354046
"ENSMUSG00000045658","Pid1",36.44,37.77,45.99,23.4,6.62057830879276,0.181684366322523,8,32.745,40.135,0.293578154354265
"ENSMUSG00000045659","Plekha7",5.97125,6.05,8.25,4.08,1.39397107471527,0.233447113203312,8,5.9175,6.025,0.0259690911268758
"ENSMUSG00000045662","Henmt1",0.9125,0.835,1.45,0.36,0.382463817149507,0.419138429752884,8,0.9825,0.8425,-0.221536983990964
"ENSMUSG00000045664","Cdc42ep2",3.6625,3.89,4.62,2.34,0.810656700283348,0.221339713387945,8,3.3475,3.9775,0.248709630944788
"ENSMUSG00000045665","Mfsd5",20.36,19.17,26.1,17.32,3.00062374468091,0.147378376457805,8,21.61,19.11,-0.177362560596052
"ENSMUSG00000045671","Spred2",10.05125,9.155,13.75,5.85,2.92364956616115,0.290874226206805,8,8.6575,11.445,0.402654493020339
"ENSMUSG00000045679","Slc66a3",1.67,1.835,2.4,0.68,0.592838209680468,0.354992939928424,8,2.0425,1.2975,-0.654196229342252
"ENSMUSG00000045690","Wdr89",1.8125,1.645,3.06,1.26,0.609959015016583,0.336529111733287,8,1.9425,1.6825,-0.207193386511551
"ENSMUSG00000045691","Thtpa",13.91625,13.435,16.09,12.17,1.43528929388568,0.103137647993222,8,15.0425,12.79,-0.234011203026096
"ENSMUSG00000045725","Prr15",0.76,0.575,1.52,0.48,0.364730820508182,0.479908974352871,8,0.62,0.9,0.536933837593057
"ENSMUSG00000045730","Adrb2",2.1325,2.175,2.97,1.08,0.679469330749057,0.318625711957354,8,2.0475,2.2175,0.115016660339923
"ENSMUSG00000045731","Pnoc",5.83625,6.04,7.22,3.22,1.19836719271325,0.20533171003868,8,5.45,6.2225,0.191205237637535
"ENSMUSG00000045733","Sprn",68.3825,67.68,90.1,44.59,14.2914377463271,0.20899261867184,8,57.725,79.04,0.453379939193276
"ENSMUSG00000045752","Tssc4",42.29875,41.695,46.76,37.75,3.28073353078241,0.0775610043034938,8,42.215,42.3825,0.00571284074050748
"ENSMUSG00000045757","ZNF764",1.72875,1.655,2.33,1.38,0.317824637182205,0.183846500177703,8,1.8575,1.6,-0.215165380345501
"ENSMUSG00000045761","Togaram2",2.23875,1.895,4.77,1.15,1.17249961925062,0.523729589838358,8,2.3525,2.125,-0.146666256158149
"ENSMUSG00000045763","--",16.8325,17.925,24.41,5.97,5.4950620690632,0.326455491998408,8,13.61,20.055,0.559260835762039
"ENSMUSG00000045767","C5orf24",19.76,21.46,23.8,9.65,4.81593782589198,0.243721549893319,8,21.335,18.185,-0.230461472045441
"ENSMUSG00000045776","Lrtm1",1.16875,0.885,2.91,0.13,0.937160414687444,0.801848483155033,8,1.91,0.4275,-2.15696066886496
"ENSMUSG00000045777","Ifitm10",13.46,12.515,19.95,10.08,3.47465106161755,0.258146438455985,8,15.115,11.805,-0.356556176812395
"ENSMUSG00000045780","OR51V1",2.9575,3,3.8,2.06,0.612949543483917,0.20725259289397,8,3.1475,2.7675,-0.185560145482914
"ENSMUSG00000045790","CCDC149",6.22,5.995,9.07,4.3,1.37277612366849,0.220703556859886,8,6.1,6.34,0.0556646461679468
"ENSMUSG00000045795","Whamm",1.36375,1.295,2.14,0.76,0.390235734616179,0.286149026299673,8,1.5225,1.205,-0.337159592786401
"ENSMUSG00000045817","Zfp36l2",6.01,6.575,7.56,3.27,1.39993877417142,0.232934904188256,8,5.965,6.055,0.0216012276505192
"ENSMUSG00000045822","Zswim3",4.2775,4.16,5.55,3.01,0.743212140451356,0.173749185377289,8,3.9175,4.6375,0.243356844449891
"ENSMUSG00000045827","SERPINB9",2.6975,2.535,4.04,1.44,0.901692852361601,0.334269824786506,8,3.4175,1.9775,-0.788956360013752
"ENSMUSG00000045838","Ccdc9b",1.215,1.305,1.61,0.63,0.308220700148449,0.253679588599546,8,1.4075,1.0225,-0.46064846135152
"ENSMUSG00000045854","Lyrm2",24.89375,24.49,29.94,18.51,3.7132424702485,0.149163644298207,8,24.2225,25.565,0.0778191254376327
"ENSMUSG00000045867","Cradd",5.96875,5.94,7.23,5.04,0.717603899893846,0.120226831395828,8,5.925,6.0125,0.0211462919106444
"ENSMUSG00000045875","Adra1a",3.33875,3.165,5.69,2.37,1.04783364955648,0.313840104696812,8,3.14,3.5375,0.171913976308655
"ENSMUSG00000045876","Pcdhb8",0.94625,1.005,1.47,0.38,0.375725488697723,0.397067887659417,8,1.0825,0.81,-0.4179253338764
"ENSMUSG00000045886","Pam16",37.22875,33.345,50.83,23.57,10.8012438933142,0.290131790439222,8,34.83,39.6275,0.18616646672505
"ENSMUSG00000045896","Paip2b",11.84875,11.52,13.64,9.54,1.32430507382983,0.111767492252755,8,11.895,11.8025,-0.011261838345122
"ENSMUSG00000045903","Npas4",1.32,1.095,2.49,0.45,0.784292219593109,0.594160772419022,8,0.985,1.655,0.748043121121413
"ENSMUSG00000045915","Ccdc42",0.755,0.53,2.67,0,0.846994687114388,1.12184726770118,7,0.9825,0.5275,-0.896021580895847
"ENSMUSG00000045917","Tmem268",4.0625,3.625,6.27,2.2,1.43437144023835,0.353076046827901,8,5.125,3,-0.772390159693289
"ENSMUSG00000045930","Clec14a",0.68125,0.6,1.39,0.28,0.349711615886167,0.513338151759512,8,0.9,0.4625,-0.958957767188008
"ENSMUSG00000045932","Ifit2",2.3475,2.59,3.06,1.32,0.67160256104336,0.28609267776075,8,1.8725,2.8225,0.591748653652176
"ENSMUSG00000045934","Mtmr11",3.725,3.795,5.09,2.7,0.715681493403315,0.192129259974044,8,3.82,3.63,-0.0735833275573039
"ENSMUSG00000045948","Mrps12",112.27375,117.58,142.56,75.8,22.132228560889,0.19712736557645,8,99.1475,125.4,0.338886001383717
"ENSMUSG00000045954","Cavin2",2.4975,2.395,4.2,1.55,0.820361418609418,0.328473040484252,8,3.0675,1.9275,-0.670054437508749
"ENSMUSG00000045962","Wnk1",13.28625,12.595,17.11,8.93,2.98864965924651,0.224943054605062,8,15.055,11.5175,-0.386385679546584
"ENSMUSG00000045967","Gpr158",16.61,15.075,26.34,12.99,4.40401764626022,0.265142543423252,8,19.21,14.01,-0.455372690115002
"ENSMUSG00000045969","Ing1",12.44125,12.465,21.35,6.27,4.49518611564479,0.361313060636575,8,9.2925,15.59,0.74641953128943
"ENSMUSG00000045973","Slc25a51",28.41,27.08,35.83,24.07,4.16405708757354,0.146570119238773,8,27.125,29.695,0.130592292087436
"ENSMUSG00000045975","C2cd2",2.1425,2.12,3.16,1.19,0.577476035371661,0.269533738796574,8,1.8275,2.4575,0.427117728479247
"ENSMUSG00000045980","Tmem104",5.34625,5.48,6.36,4.03,0.70863928966516,0.132548850065964,8,5.46,5.2325,-0.061389058558733
"ENSMUSG00000045983","Eif4g1",44.27375,43.83,50.1,40.1,3.35658813806094,0.0758144078163911,8,43.245,45.3025,0.0670558143341018
"ENSMUSG00000045994","B3gat1",26.73,26.775,36.94,14.82,6.6403485278582,0.248423065015271,8,24.58,28.88,0.232577087799541
"ENSMUSG00000045996","Polr2k",40.04875,38.66,54.52,29.41,8.40939005347169,0.209978839625998,8,39.98,40.1175,0.00495310864545184
"ENSMUSG00000046010","Znf830",9.74375,9.425,11.73,8.47,1.20304301668727,0.12346817361768,8,9.0075,10.48,0.218417563196493
"ENSMUSG00000046020","Pofut1",1.3175,1.41,1.53,0.96,0.205269857226321,0.155802548179371,8,1.32,1.315,-0.00547097751158631
"ENSMUSG00000046027","Stard5",8.17125,2.945,41.73,1.71,13.6774772501573,1.67385372496954,8,14.2025,2.14,-2.72988977892602
"ENSMUSG00000046032","SNX12",28.0075,26.725,34.04,22.95,4.00242337305074,0.142905413658868,8,28.405,27.61,-0.0409525526577302
"ENSMUSG00000046034","Otulin",2.0375,2.175,2.41,1.29,0.371742998781224,0.182450551549067,8,2.015,2.06,0.0318488660393399
"ENSMUSG00000046056","Sbsn",5.51625,5.005,8.31,3.85,1.48013452573937,0.268322597006911,8,5.41,5.6225,0.0555730850267947
"ENSMUSG00000046058","Eid2",3.37375,3.375,5.85,1.65,1.29902092251929,0.385037694707458,8,3.2275,3.52,0.125121200115782
"ENSMUSG00000046062","Ppp1r15b",7.76375,7.84,9.08,6.28,1.05258779749177,0.135577240056901,8,7.17,8.3575,0.221069744720484
"ENSMUSG00000046079","Lrrc8d",4.8175,4.825,6.23,3.37,0.842000169664048,0.174779485140436,8,5.2625,4.3725,-0.267234154630527
"ENSMUSG00000046085","--",1.27125,1.155,2.28,0.54,0.637504901941938,0.501478782255212,8,1.76,0.7825,-1.16838972935863
"ENSMUSG00000046093","Hpcal4",377.8575,400.625,611.82,214.94,150.575250266626,0.39849745014093,8,251.02,504.695,1.00760658981492
"ENSMUSG00000046096","MOSMO",5.04625,4.9,7.42,2.66,1.37256732855936,0.271997488939184,8,4.97,5.1225,0.0435935873254076
"ENSMUSG00000046101","Mcmdc2",1.5775,1.695,2.1,0.59,0.472553851806482,0.299558701620591,8,1.6775,1.4775,-0.183038293577226
"ENSMUSG00000046111","Cep295",3.40625,3.325,5.2,2.46,0.893787087142602,0.262396209069388,8,3.88,2.9325,-0.403805441114083
"ENSMUSG00000046138","KIAA2026",2.69125,2.605,3.47,2.08,0.404596359703982,0.150337709132924,8,2.955,2.4275,-0.283580783122429
"ENSMUSG00000046139","Patl1",4.62625,4.665,5.52,3.83,0.616880111065814,0.13334344470485,8,4.4625,4.79,0.102151387540098
"ENSMUSG00000046152","Fut10",4.68625,4.49,6.03,3.63,0.734456796356522,0.156725910132093,8,5.0125,4.36,-0.201159131901216
"ENSMUSG00000046157","TMEM229B",6.22875,6.375,7.84,4.99,0.92055010727282,0.147790504880244,8,6.5925,5.865,-0.168667417237293
"ENSMUSG00000046159","Chrm3",1.32125,1.405,1.69,0.72,0.330905143939641,0.250448547920258,8,1.3725,1.27,-0.111892880070897
"ENSMUSG00000046160","Olig1",77.20875,80.63,87.08,62.88,8.0572938340718,0.104357263057254,8,78.095,76.3225,-0.0331213256886463
"ENSMUSG00000046169","ADAMTS6",0.6275,0.53,1.13,0.31,0.267621801375427,0.426488926494705,8,0.8175,0.4375,-0.90040557402942
"ENSMUSG00000046178","Nxph1",23.51125,23.545,26.26,19.93,2.27150319958267,0.096613459496312,8,22.995,24.0275,0.0633636539226576
"ENSMUSG00000046182","Gsg1l",14.4325,11.95,33.47,6.26,8.56187688035081,0.593235882927477,8,19.97,8.895,-1.16667788091582
"ENSMUSG00000046185","ZNF582",4.30625,4.14,5.26,3.26,0.658243061924263,0.152857605091266,8,3.8975,4.715,0.274644583786406
"ENSMUSG00000046191","PCDHB14",3.8925,3.78,4.75,3.18,0.495025251881154,0.127174117374734,8,3.8425,3.9425,0.0370559742133115
"ENSMUSG00000046201","Scaf8",8.71,9.21,10.23,5.49,1.49767438765193,0.171948838995629,8,9.02,8.4,-0.102726301554412
"ENSMUSG00000046204","Pnma2",27.74125,27.18,33.82,22.9,3.95538128015854,0.142581220390521,8,25.06,30.4225,0.279742150922052
"ENSMUSG00000046207","Pik3r6",1.0575,1.08,1.39,0.84,0.194330352015031,0.183763926255348,8,1.035,1.08,0.0613425200480959
"ENSMUSG00000046210","OR4Q3",1.14,1.14,1.8,0.59,0.414522100048443,0.363615877235476,8,1.27,1.01,-0.330181033101944
"ENSMUSG00000046215","Rprml",105.2725,97.11,170.79,45.18,41.789710541506,0.396967019321342,8,71.225,139.32,0.967936856283471
"ENSMUSG00000046229","SCAND1",29.2475,30.88,43.22,16.97,8.87271217996907,0.303366516111431,8,27.05,31.445,0.217194587361068
"ENSMUSG00000046230","Vps13a",5.03625,5.03,6.53,3.96,0.796957383696626,0.158244206244056,8,4.8175,5.255,0.125381170565965
"ENSMUSG00000046240","Hepacam",55.49875,55.22,69.51,44.81,8.71659081046844,0.157059227648703,8,62.9,48.0975,-0.38709105044645
"ENSMUSG00000046269","Usp27",1.00125,1.105,1.43,0.54,0.355022635093273,0.354579410829736,8,1.1225,0.88,-0.350786200259494
"ENSMUSG00000046287","Pnma3",1.905,1.745,2.79,1.33,0.48136710078098,0.252686142142246,8,1.9125,1.8975,-0.0113539020494067
"ENSMUSG00000046311","Zfp62",13.05125,13.4,15.3,10.31,1.80604095428964,0.138380688002271,8,13.5175,12.585,-0.103115232398017
"ENSMUSG00000046312","Myorg",11.545,11.425,16.85,8.69,2.61878379623606,0.226832723796974,8,13.22,9.87,-0.421563150348757
"ENSMUSG00000046314","Stxbp6",7.20625,5.5,17.6,4.1,4.45647822998,0.618418488115178,8,5.4525,8.96,0.716477304451031
"ENSMUSG00000046321","Hs3st2",26.22875,28.235,33.49,8.3,8.21350358077651,0.313148875976801,8,24.2,28.2575,0.22361822570387
"ENSMUSG00000046324","Ermp1",8.6825,9.44,10.32,5.13,1.75838196728047,0.202520238097377,8,9.2125,8.1525,-0.176329818978487
"ENSMUSG00000046329","Slc25a23",31.76875,30.315,36.89,28.02,3.04580478457079,0.0958742407104713,8,32.015,31.5225,-0.022365348719432
"ENSMUSG00000046330","RPL37A",203.14625,203.415,256.24,142.14,37.8169262698596,0.186156162222338,8,190.8725,215.42,0.174542076254108
"ENSMUSG00000046351","Znf322",10.62,10.38,12.84,8.6,1.31134609139943,0.12347891632763,8,10.2225,11.0175,0.108038651107556
"ENSMUSG00000046352","Gjb2",3.9125,2.98,7.72,0.72,2.57759993570985,0.658811485165457,8,5.7125,2.1125,-1.4347406762537
"ENSMUSG00000046364","Rpl27a",86.75125,86.075,105.39,69.93,13.4517077381063,0.155060679103832,8,82.45,91.0525,0.143177482561729
"ENSMUSG00000046378","Asphd1",10.2575,10.81,11.8,6.88,1.7044458672207,0.166165816935969,8,10.5625,9.9525,-0.085812099240238
"ENSMUSG00000046380","Jrk",2.53875,2.16,3.71,1.86,0.702473944610861,0.276700716734953,8,3.0325,2.045,-0.568177166287588
"ENSMUSG00000046387","PCDHB16",2.465,2.405,3.71,1.93,0.545343928177439,0.221234859301192,8,2.64,2.29,-0.205106842862418
"ENSMUSG00000046402","Rbp1",16.12875,15.67,29.01,7.59,7.33222912411849,0.454606161303169,8,21.6975,10.56,-1.03884886668256
"ENSMUSG00000046404","Yod1",7.085,7.05,8.16,5.74,0.923162267116985,0.130298132267747,8,7.135,7.035,-0.0203601324483437
"ENSMUSG00000046417","Lrrc75a",3.7,4.07,4.69,1.72,1.04160590298964,0.281515108916118,8,3.665,3.735,0.0272876691697762
"ENSMUSG00000046432","Bex3",337.90625,344.675,370.02,285.23,31.4827721313011,0.0931701385555937,8,338.4875,337.325,-0.00496329877265092
"ENSMUSG00000046434","HNRNPA1",73.01375,73.17,82.56,58.03,7.6199005195981,0.104362541570569,8,70.1925,75.835,0.111545429247968
"ENSMUSG00000046441","Cmtr2",2.26625,2.115,3.2,1.58,0.566718309971667,0.250068752331679,8,1.81,2.7225,0.588675320890276
"ENSMUSG00000046442","Ppm1e",10.2,10.245,14.31,3.91,3.18877495510199,0.312624995598235,8,8.4275,11.9725,0.506497125140146
"ENSMUSG00000046447","Camk2n1",38.065,39.835,50.88,21.12,9.16595720198231,0.240797509575261,8,35.2,40.93,0.217577500278649
"ENSMUSG00000046449","Nexmif",5.985,5.465,8.89,4.51,1.60469845854514,0.268120043198854,8,5.03,6.94,0.464298339334344
"ENSMUSG00000046470","Sox18",2.12375,1.935,2.88,1.6,0.484825078912856,0.228287264938367,8,2.2075,2.04,-0.113790650007434
"ENSMUSG00000046480","Scn4b",24.28,11.43,124.4,0.72,41.5055669243812,1.70945498041109,8,46.4875,2.0725,-4.48673392418925
"ENSMUSG00000046491","C1qtnf2",1.20375,0.935,2.71,0.36,0.890632800717718,0.739881869755113,8,1.46,0.9475,-0.623236499392022
"ENSMUSG00000046500","Tafa4",0.5475,0.485,1.01,0.18,0.279783079239205,0.511019322811334,8,0.4075,0.6875,0.753120575989281
"ENSMUSG00000046516","Cox17",144.30375,141.62,198.11,100.46,35.1522687491759,0.24359913549839,8,132.705,155.9025,0.232419716234102
"ENSMUSG00000046519","Golph3l",7.79125,7.63,8.98,7.22,0.57369572572426,0.0736333355654434,8,7.64,7.9425,0.0560133556067373
"ENSMUSG00000046523","Kctd4",4.77875,4.66,7.99,2.1,2.27677364142457,0.476437068569097,8,2.8475,6.71,1.23632535090962
"ENSMUSG00000046532","Ar",3.61625,3.7,4.78,2.39,0.870089281133182,0.24060540093555,8,2.9475,4.285,0.539650655854632
"ENSMUSG00000046541","Znf526",1.9925,1.865,2.71,1.31,0.532480717290039,0.267242518087849,8,1.9625,2.0225,0.0434252510030267
"ENSMUSG00000046546","Fam43a",3.61875,3.425,6.95,2.05,1.54621600320635,0.427279033701237,8,4.42,2.8175,-0.649445166812855
"ENSMUSG00000046550","Spin2c",7.30625,7.12,9.08,4.53,1.63887537659213,0.224311428789342,8,6.1225,8.49,0.471577984741947
"ENSMUSG00000046556","Znf319",3.595,3.615,4.48,2.55,0.705589925422085,0.196269798448424,8,3.565,3.625,0.0240722221191631
"ENSMUSG00000046561","Arsj",2.395,2.66,3.7,0.28,1.05630082295312,0.441044184949109,8,1.8525,2.9375,0.664827783169588
"ENSMUSG00000046562","Unc119b",14.55875,13.785,18.28,11.67,2.43120450747008,0.166992668152835,8,14.38,14.7375,0.0354257038903044
"ENSMUSG00000046567","C12orf29",8.72625,9.205,11.72,4.23,2.36050198958974,0.270505886215699,8,8.8625,8.59,-0.0450504275160678
"ENSMUSG00000046572","Znf518b",2.23375,1.96,4.07,1.41,0.948245560420476,0.424508365045541,8,1.9075,2.56,0.42426806638191
"ENSMUSG00000046573","Lyrm4",35.53375,37.835,42.85,27.62,5.36549275463121,0.150997087406514,8,36.8725,34.195,-0.108756783287535
"ENSMUSG00000046574","Prr12",3.25375,3.265,4.33,2.41,0.642693828461778,0.19752403487108,8,3.5125,2.995,-0.22987127476509
"ENSMUSG00000046593","Tmem215",0.9475,0.81,1.77,0.47,0.419480971814319,0.44272398080667,8,0.8925,1.0025,0.167500982321126
"ENSMUSG00000046598","Bdh1",50.91875,52.045,57.91,44.66,4.94825347976435,0.0971793981542035,8,50.5075,51.33,0.0233041692597205
"ENSMUSG00000046603","TCAIM",4.65125,4.54,5.48,3.87,0.620493755004835,0.133403656007489,8,4.9275,4.375,-0.171535887814801
"ENSMUSG00000046605","B3gntl1",2.535,2.725,3.43,1.41,0.778478369274684,0.307092058885477,8,3,2.07,-0.535115765377777
"ENSMUSG00000046607","Hrk",3.975,3.74,6.6,2.09,1.44040668860271,0.362366462541563,8,2.87,5.08,0.823559133590531
"ENSMUSG00000046613","Vwa5b2",8.1675,7.475,11.24,5.25,2.4109971262648,0.295194016071601,8,9.015,7.32,-0.300446790975527
"ENSMUSG00000046618","Olfml2a",0.93875,0.785,2.57,0.35,0.710401043676839,0.756752110441374,8,1.3375,0.54,-1.30691663981396
"ENSMUSG00000046637","Ttc34",1.775,1.775,2.58,1.21,0.39982138869393,0.22525148658813,8,1.95,1.6,-0.28524047009277
"ENSMUSG00000046658","Znf316",3.85625,3.875,4.74,3.03,0.539442503225056,0.139887845244747,8,3.7375,3.975,0.0888582238576498
"ENSMUSG00000046667","Rbm12b1",3.33875,3.495,4.5,2.06,0.779238410244259,0.233392260649722,8,3.045,3.6325,0.25444396449699
"ENSMUSG00000046668","Cxxc5",17.01125,16.105,20.34,13.09,2.68108420233308,0.157606536987763,8,16.0375,17.985,0.165335153702517
"ENSMUSG00000046671","Mtfr1l",50.02875,49.425,57.88,41.99,5.52375761726433,0.110411665637545,8,50.5275,49.53,-0.0287656040544559
"ENSMUSG00000046675","Tmem251",2.75125,2.84,3.2,2,0.375782516889756,0.136586103367472,8,2.66,2.8425,0.095699293930012
"ENSMUSG00000046679","C2orf42",11.43375,11.025,13.58,9.99,1.17333392518924,0.102620218667475,8,11.27,11.5975,0.0413227160833403
"ENSMUSG00000046688","Tifa",3.9225,4.25,5.14,2.42,0.903797543701021,0.23041365040179,8,4.53,3.315,-0.450385484017639
"ENSMUSG00000046691","Chtf8",24.79,23.98,33.95,21.82,3.83321200636154,0.154627349994415,8,26.5075,23.0725,-0.200218174886603
"ENSMUSG00000046699","Slitrk4",20.365,20.725,28.91,11.06,5.92262972480493,0.290823949167931,8,15.61,25.12,0.686330939651235
"ENSMUSG00000046707","Csnk2a2",7.3625,6.505,10.79,5.25,2.19135802643019,0.297637762503251,8,7.81,6.915,-0.175569391638883
"ENSMUSG00000046709","Mapk10",83.9925,83.695,97.82,68.77,9.13174017213743,0.108720899748637,8,81.2975,86.6875,0.0926118857558326
"ENSMUSG00000046711","Hmga1",42.845,45.33,52.28,28.03,7.447688040114,0.173828639050391,8,46.45,39.24,-0.243347848352936
"ENSMUSG00000046714","Foxc2",0.59125,0.51,1.15,0.21,0.331810509607086,0.561201707580696,8,0.865,0.3175,-1.44307365247042
"ENSMUSG00000046717","Igbp1b",0.615,0.545,1.14,0.33,0.256403699549864,0.416916584633926,8,0.575,0.655,0.187627003175771
"ENSMUSG00000046718","Bst2",4.24,3.845,7.5,1.64,2.25975346316489,0.53296072244455,8,5.38,3.1,-0.795140780842151
