gene,lfc,pval,adj_pval,stat,mean_oud,mean_ctrl,effect_size,significant,significant_strict
PDGFRA,-0.029488708224208317,0.0,0.0,-26.678063429245118,0.038733102,0.0682218,-0.23987888,False,False
EXOC1L,0.00018959153907629767,0.0,0.0,23.750344355327453,0.00032629247,0.00013670455,0.21381348,False,False
KIAA1211,0.020275345819764225,0.0,0.0,30.68293609373358,0.13286504,0.11258966,0.27589145,False,False
HOPX,0.0010429953581469285,0.0,0.0,9.583260026998788,0.008614566,0.0075715636,0.086176686,False,False
IGFBP7,0.002515973076628422,5.8652303209782986e-06,7.844712868004857e-06,4.532277415556298,0.026769051,0.024253078,0.040752877,False,False
LINC02232,-0.017038173109523935,0.0,0.0,-18.634397832421428,0.020257846,0.037296012,-0.16755365,False,False
EPHA5,0.0016966653672384991,1.5174150824748267e-10,2.3513663468101654e-10,6.40661212716863,0.018195173,0.016498564,0.057605535,False,False
SULT1B1,0.00015848530624814483,2.4497965768643937e-05,3.207939646701519e-05,4.220259865621413,0.0011010796,0.0009425922,0.03795715,False,False
MOB1B,-0.003700017856436119,4.063416270128073e-14,6.863878834675799e-14,-7.5634437063662245,0.10885536,0.11255491,-0.067999735,False,False
SLC4A4,-0.002732330301696454,0.08144261121430918,0.09045828716879953,-1.7424547007441615,0.0888133,0.09154534,-0.015665814,False,False
ADAMTS3,-0.0007665718766132119,0.0015396493162682656,0.0018852848770631824,-3.1674938571121465,0.008993689,0.009760317,-0.028483907,False,False
AC095056.1,0.00032710680092513423,0.0,0.0,23.370148574303098,0.00041895505,9.184912e-05,0.2102819,False,False
CXCL1,-1.9467764861283716e-05,0.10685925779269256,0.11764321958828539,-1.61253672571402,9.6781725e-05,0.00011625002,-0.01451149,False,False
CXCL5,5.1184089298005795e-05,7.267626500606639e-10,1.1000443744611462e-09,6.162823603956874,0.0003076142,0.0002564318,0.0554776,False,False
CXCL3,7.668606448922074e-05,0.0,0.0,10.259368423058202,0.00019788322,0.00012119678,0.0923704,False,False
CXCL2,5.179344450602532e-05,0.03867121359580672,0.04376221832795932,2.0677899489576452,0.00028863488,0.00023684211,0.018599728,False,False
AREG,0.0001411772835441448,0.021989638873892936,0.025236769939433364,2.290706221968294,0.00030262533,0.00016144926,0.020600107,False,False
SHROOM3,-0.0037985552178564416,4.540454678902961e-10,6.914397988177098e-10,-6.236986230019249,0.025852066,0.029650705,-0.056082256,False,False
FRAS1,0.0003720781956333705,0.26640817405602335,0.284928528402164,1.1113998750721135,0.015980087,0.015607972,0.009994492,False,False
ANXA3,9.396868668454613e-05,0.5635386397616893,0.5831721004777743,0.577602017884164,0.0017746275,0.0016806611,0.0051937187,False,False
LINC01094,6.693110767748252e-05,0.8807266871272919,0.8872330629220535,0.15004978321720291,0.015485423,0.015418465,0.0013497389,False,False
BMP2K,-0.036613837974775486,0.0,0.0,-21.29196631634179,0.45154348,0.48815557,-0.1914395,False,False
LINC01088,-0.007632149306268372,0.0,0.0,-8.489644748235776,0.10049884,0.10813146,-0.07634052,False,False
NAA11,-0.0011224825937011678,0.0,0.0,-12.517098908478637,0.006926669,0.008049084,-0.112553634,False,False
ANTXR2,0.022505872169669035,0.0,0.0,57.6862822053181,0.04280697,0.020301092,0.51870173,False,False
CFAP299,4.755145529787397e-05,0.772892048501927,0.7857255660812542,0.288597534142709,0.015084877,0.015037289,0.0025970747,False,False
PRKG2,-0.0023738423587518443,0.0,0.0,-8.624222278338358,0.014641004,0.017014816,-0.07754684,False,False
PLAC8,0.0027623635477318784,0.0,0.0,27.023283037971957,0.008374751,0.005612426,0.243001,False,False
HPSE,0.0014117927407342418,0.0,0.0,18.314626428800224,0.0032553407,0.0018435493,0.16469766,False,False
ARHGAP24,0.07762761461840517,0.0,0.0,18.402694170926264,0.37964556,0.30201846,0.1654678,False,False
AC104827.1,0.01686593204872699,0.0,0.0,18.447890462365503,0.12622884,0.109363034,0.16587545,False,False
SPARCL1,-0.012078303326931581,9.823346580617454e-10,1.4794196657556406e-09,-6.11486752783294,0.2678997,0.27997798,-0.054982256,False,False
AC131944.1,0.029170905220979176,0.0,0.0,22.23162284703734,0.12645572,0.09728416,0.19990249,False,False
SPP1,0.02454115968873468,1.8470325455766101e-06,2.509555089098655e-06,4.770740933113489,0.95424145,0.9297034,0.04289093,False,False
ABCG2,0.003696509342801628,0.0,0.0,9.837698196427224,0.023155034,0.01945864,0.08845559,False,False
FAM13A,-0.009613646396743667,0.0,0.0,-14.69749433288258,0.16017076,0.16978426,-0.13215305,False,False
GPRIN3,-0.003871778346943556,5.511147094239277e-13,9.10431788695916e-13,-7.2162940382405525,0.02606597,0.029937904,-0.064889394,False,False
MMRN1,-0.003039928321041331,0.0,0.0,-20.97321688253883,0.0036401036,0.0066800327,-0.18859442,False,False
CCSER1,-0.0026001478888676636,0.00425373523973227,0.005090229644673638,-2.8589976341299743,0.080214635,0.082814716,-0.025706407,False,False
GRID2,0.08300391461173703,0.0,0.0,9.792743991148077,1.0439538,0.9609513,0.08805038,False,False
HPGDS,-0.006666815094584698,0.0,0.0,-26.12410892882466,0.016636573,0.02330342,-0.23490614,False,False
BMPR1B,0.0028641001432999228,0.01574893995311366,0.01829145174577661,2.41486607279341,0.05417121,0.05130724,0.02171255,False,False
C4orf54,-0.00031105766622362786,0.0,0.0,-23.703441934355084,0.00028290128,0.0005939581,-0.21329086,False,False
DAPP1,0.000675965860291865,6.408655073286695e-08,9.124805514883761e-08,5.408829215108949,0.0057985066,0.0051225326,0.048638128,False,False
EMCN,-0.0019627788462467663,0.0,0.0,-8.447073330656893,0.007891615,0.009854355,-0.075953916,False,False
SLC39A8,-0.000646356179827828,8.859254374549153e-08,1.2556420428682603e-07,-5.350456132052009,0.012929884,0.013576153,-0.048106283,False,False
NPNT,-0.0011752339212876591,0.0,0.0,-23.12224786844516,0.0027985827,0.0039738147,-0.20794478,False,False
LEF1,-0.0021558072460322823,2.742691038726264e-07,3.8234540502689545e-07,-5.141892196281618,0.0054079094,0.0075637084,-0.04623443,False,False
LEF1-AS1,0.0006221199396483806,0.0,0.0,11.756049207107425,0.0032827433,0.0026606186,0.10572556,False,False
ETNPPL,0.0016214397881557493,0.07643239833749949,0.08501935298943213,1.771853794468503,0.045497935,0.043876387,0.015932927,False,False
COL25A1,0.010476565951021805,0.0,0.0,27.927320050961807,0.055983532,0.045507103,0.2511129,False,False
CFI,0.00013329168968492704,0.003784438076668062,0.004543142949181347,2.8958950046236813,0.001999349,0.0018660647,0.026042726,False,False
ENPEP,0.003703103681423466,0.0,0.0,46.12321775159571,0.010383034,0.006679971,0.41476533,False,False
AC109347.2,6.556658848238941e-05,0.0,0.0,10.567674821992863,0.00015330903,8.774232e-05,0.095171824,False,False
TIFA,0.0015523022328324582,0.0,0.0,17.155109370380544,0.0032030034,0.0016506972,0.1542681,False,False
ALPK1,0.0031129190710053804,3.0855470933843776e-07,4.2974193501175175e-07,5.119696561418782,0.02912638,0.026013566,0.046033133,False,False
ARSJ,0.0019309490550389868,0.0,0.0,11.497778969213359,0.0065797577,0.0046488135,0.103388555,False,False
AC093765.4,0.00037160856009571254,0.0,0.0,9.98436337255472,0.0013996091,0.0010280047,0.089797705,False,False
LINC01378,0.0013891962233882873,0.0,0.0,8.663476772528112,0.0065437127,0.005154546,0.07790115,False,False
NDST3,-0.008362654517996306,6.066232183243869e-09,8.97814333977879e-09,-5.817177732248832,0.19026561,0.19862857,-0.05230767,False,False
PRSS12,3.5929021789610624e-05,0.2833917773546568,0.30255349895514966,1.0727568166930204,0.0021853175,0.002149386,0.009649215,False,False
SYNPO2,-0.0027966253430399455,1.612581179699646e-10,2.4975444187397713e-10,-6.397310351809578,0.018890327,0.02168693,-0.05752251,False,False
MYOZ2,-0.0011483651696558997,0.0,0.0,-9.93525399126237,0.0021199533,0.0032683173,-0.089340776,False,False
USP53,-0.026100273855471916,0.0,0.0,-27.7712048760213,0.10737125,0.1334709,-0.24970245,False,False
NDNF,-0.0001160777651574867,2.2203350269478506e-11,3.51875598565428e-11,-6.694161307440386,0.00025406718,0.0003701451,-0.060225304,False,False
TNIP3,0.00042926190003937214,0.0,0.0,8.410507381856073,0.0012911161,0.0008618538,0.07563815,False,False
TRPC3,0.003675704801496338,0.0,0.0,15.631460105298725,0.01290049,0.009224771,0.14055736,False,False
FGF2,0.028901737590687555,0.0,0.0,47.3428334613835,0.100380786,0.07147878,0.4256958,False,False
LINC01091,-0.0031519935685794197,2.3681847882706109e-07,3.305981556450364e-07,-5.169432849765929,0.026250826,0.029402757,-0.046480983,False,False
AC097528.1,0.0005992285368369485,0.003791889231615775,0.00455026707793893,2.895277439221559,0.0075304443,0.0069311894,0.026035387,False,False
AC096773.1,-0.0013680099771255258,0.0,0.0,-28.689775516037205,0.0020873486,0.003455374,-0.25802174,False,False
AC093772.1,0.0005694912203828146,0.0,0.0,11.030412407254904,0.0050509586,0.004481462,0.099200375,False,False
AC079380.1,-0.00032565262867268623,0.0,0.0,-10.42846615576693,0.0003851021,0.0007107528,-0.093797155,False,False
AC015631.1,-0.0018356731587972502,0.0,0.0,-29.090481843146673,0.005294072,0.007129758,-0.2616111,False,False
LINC02462,-0.00020602923591794988,0.00020568454927460955,0.0002606901765204177,-3.712541667044157,0.0033453864,0.0035514033,-0.03338543,False,False
LINC02511,-0.017257003073093944,0.0,0.0,-16.64585712760926,0.044201165,0.061458103,-0.14967272,False,False
PCDH18,-0.00028275231911050185,2.796931575232975e-10,4.287580340162966e-10,-6.312505718462728,0.00071271404,0.0009954685,-0.056772117,False,False
LINC02172,-0.0006159349485151431,0.0,0.0,-9.238162710589881,0.002550888,0.0031668274,-0.08307822,False,False
AC131956.2,-1.1196262478894181e-06,0.956959537602464,0.9595182529436471,-0.05397001102387744,0.0011405961,0.0011417125,-0.00048411623,False,False
SLC7A11-AS1,0.0007927011105973209,2.220446049250313e-16,3.936961080231052e-16,8.306103801178969,0.006618191,0.0058255065,0.07469083,False,False
SLC7A11,0.0026483466139142504,0.0007755017871615699,0.0009609687573253654,3.3618544356474667,0.05036233,0.04771395,0.030228999,False,False
LINC00498,0.001247965968299184,0.0,0.0,20.16266263386793,0.0045211925,0.0032732333,0.1813214,False,False
LINC00499,0.006524988831562456,6.798464169399665e-07,9.364275715426536e-07,4.968455079972431,0.09194587,0.08542087,0.044674482,False,False
MGST2,0.0006698222933978413,0.0046906794310974664,0.005595243854191808,2.8278258529704385,0.023716623,0.023046741,0.025429823,False,False
MAML3,-0.09488663535678911,0.0,0.0,-29.526710612487253,0.6380361,0.73292243,-0.2654906,False,False
TBC1D9,-0.012235410752239155,0.0,0.0,-22.058364560881877,0.024689557,0.03692491,-0.19834122,False,False
RNF150,-0.004135475735010308,6.750552783429953e-09,9.971274421609975e-09,-5.799251094644011,0.074627474,0.07876277,-0.052142642,False,False
LINC02432,0.0006824603152890073,5.42432765371359e-12,8.730141073573375e-12,6.897735426685574,0.0015126748,0.0008302138,0.062027525,False,False
IL15,-0.000941729120668258,1.7763568394002505e-15,3.092902216019008e-15,-7.960353439111774,0.0024111345,0.0033528716,-0.07158242,False,False
INPP4B,0.08789956312362031,0.0,0.0,49.98722793024954,0.33882746,0.25092977,0.44945496,False,False
EDNRA,0.0006203179286085396,0.001831298564305861,0.002237839386117142,3.116681602814696,0.019016556,0.018396221,0.028025944,False,False
ARHGAP10,0.0003213152115540009,0.5004383936600041,0.5216522519041044,0.67381104311763,0.02549826,0.02517695,0.006058625,False,False
AC002460.2,0.036095655450961064,0.0,0.0,43.86467026646745,0.09533054,0.059234634,0.3944183,False,False
DCLK2,-0.010244763214808751,1.9095836023552692e-14,3.260529770669213e-14,-7.660881421071569,0.20605035,0.21629672,-0.06889439,False,False
AC106865.2,0.0033365959356945907,0.0,0.0,33.56036141871901,0.0063322755,0.0029956708,0.30179012,False,False
TLR2,0.013853897481185637,0.0,0.0,15.346371379460386,0.031761073,0.017907202,0.13798872,False,False
RNF175,0.0004200918733943299,0.008329053898287864,0.009802731147455312,2.6386654926519832,0.008652332,0.008232249,0.023726653,False,False
SFRP2,0.00024530349537074783,9.93312099240029e-11,1.5504351184807944e-10,6.471053380673014,0.0006415071,0.000396203,0.058200087,False,False
AC079298.3,-0.00012325127267171578,0.2876366710410314,0.306757914370101,-1.0633456550752647,0.008231804,0.008355073,-0.0095633,False,False
DCHS2,0.002980031485249739,0.0,0.0,9.345125763825834,0.021888591,0.018908635,0.08402754,False,False
LRAT,0.0015781460196891415,7.023767996106045e-07,9.67017163300511e-07,4.962121016509474,0.032872643,0.03129446,0.0446195,False,False
AC107208.1,0.000825348322246385,5.9752203185325925e-12,9.601318133689222e-12,6.883942957793575,0.002231637,0.0014062873,0.06190245,False,False
GUCY1A1,-0.002152720311213617,4.646505402661205e-12,7.502430682445433e-12,-6.919742883523257,0.024206571,0.026359249,-0.062219873,False,False
PDGFC,0.05041059181951735,0.0,0.0,51.3298782532456,0.1270835,0.07667308,0.46153757,False,False
FAM198B-AS1,0.01312492638993025,0.0,0.0,22.938562722182997,0.083254546,0.0701296,0.20625678,False,False
FSTL5,-0.014625662475986824,0.0,0.0,-11.48067194646693,0.07278044,0.08740643,-0.103232004,False,False
NPY1R,-0.0007703971712320845,0.0,0.0,-11.417096357519883,0.004007465,0.004777854,-0.1026712,False,False
CPE,-0.005651158226036586,9.602610047609872e-05,0.00012342686436516546,-3.901124305010068,0.2137946,0.21944527,-0.03507431,False,False
TLL1,-0.0028732908236476823,0.0,0.0,-12.78682511168646,0.008245367,0.011118677,-0.114979096,False,False
DDX60L,0.00283671168264812,8.171241461241152e-14,1.3725489576552885e-13,7.472344921759643,0.04166729,0.03883067,0.06718742,False,False
PALLD,0.008198587385700194,0.0,0.0,11.722621921142853,0.10312894,0.09493033,0.1054062,False,False
GALNTL6,-0.0005402994869196364,0.41219683708705634,0.43343515992329795,-0.8200490835750562,0.0313106,0.031850904,-0.007373688,False,False
HPGD,0.00014330471253314492,1.8562928971732617e-13,3.1007119663250476e-13,7.36331324176609,0.00087374804,0.0007304433,0.06624126,False,False
GPM6A,-0.032835531679955884,0.0,0.0,-8.613628350849394,0.2532274,0.28606278,-0.077449575,False,False
AC097537.1,0.00011355692346795678,0.6071711648237224,0.6257346253765603,0.5141228512136117,0.0058856844,0.005772158,0.004621718,False,False
AC097518.2,-0.008133698522906175,0.0,0.0,-11.31675500813008,0.02164726,0.029780995,-0.1017569,False,False
LINC02509,-0.00040325575142778473,0.0,0.0,-27.07891317932361,0.00027950146,0.000682755,-0.24364188,False,False
AC084871.1,0.006055203230403766,0.0,0.0,28.55231718896278,0.012856732,0.0068015642,0.25673974,False,False
ANKRD37,0.016355268501726708,0.0,0.0,34.54803891958532,0.05801181,0.041656896,0.31063977,False,False
SORBS2,0.008566390901597339,0.0,0.0,10.514838031066757,0.052765083,0.044198945,0.09454291,False,False
FAM149A,-0.009996975064497326,0.0,0.0,-12.085275713131885,0.027696567,0.037693575,-0.10866688,False,False
F11-AS1,0.0023995111314221453,3.8347103270552907e-13,6.362904303742185e-13,7.265599113320166,0.020797236,0.018397793,0.065329,False,False
NKD2,2.4272324757086866e-06,0.8147460746394719,0.8251985901142525,0.2343104975251852,0.00021773034,0.00021530403,0.0021080307,False,False
SLC12A7,-0.00025408015903163357,0.12026285167322825,0.13181898246974233,-1.5537303573850838,0.0037195522,0.0039736344,-0.013971387,False,False
AC124852.1,0.0022976261004687376,6.111433581423853e-10,9.273799061341203e-10,6.190238961689847,0.032091837,0.029794186,0.055661857,False,False
ADCY2,0.0076281254074743576,3.845665262680598e-06,5.182837281240698e-06,4.620703658887013,0.09887026,0.09124203,0.04154806,False,False
AC093305.1,0.0014859148406305748,0.0,0.0,16.668016456693845,0.004383149,0.0028972446,0.14988671,False,False
SEMA5A,0.07313156532474988,0.0,0.0,26.94794605381472,0.37461337,0.30148202,0.24230367,False,False
AC091906.1,0.0033317437437530356,0.0,0.0,18.96370462175554,0.0125947995,0.009263067,0.17052194,False,False
LINC02112,0.01079542725122864,0.0,0.0,32.581570253565715,0.03937273,0.028577317,0.2929668,False,False
ANKRD33B,-0.002092706092059922,0.0,0.0,-13.118982442250509,0.0046196226,0.0067123496,-0.11796833,False,False
TRIO,0.05285384986915735,0.0,0.0,25.741192717046523,0.72181255,0.66895807,0.23145677,False,False
OTULINL,-0.012406420670153968,0.0,0.0,-24.5414081437994,0.028244933,0.0406512,-0.22066656,False,False
AC114964.2,0.0003162119196897127,2.220446049250313e-16,3.936961080231052e-16,8.179964004273025,0.001945327,0.0016291221,0.0735677,False,False
MARCH11,-0.0021110671616033565,0.0,0.0,-19.12790684053279,0.0062495843,0.008360646,-0.17200428,False,False
AC016650.1,6.34325375832632e-05,0.0,0.0,9.279596192900655,0.00018514789,0.00012171484,0.08355965,False,False
BASP1,0.0020886175227738447,1.4753066657213765e-07,2.0730304436365945e-07,5.257291334090459,0.04675207,0.0446634,0.04727349,False,False
BASP1-AS1,-0.0008672854740239189,0.0003941566522787099,0.0004939306419532706,-3.5445010814628124,0.016491283,0.01735863,-0.03187411,False,False
LINC02223,-0.007030932432781428,0.0,0.0,-17.117042825639704,0.012991733,0.020022608,-0.153911,False,False
CDH18,-0.0049990534184907905,0.0,0.0,-10.344536026894248,0.037530273,0.042529315,-0.09301497,False,False
AC091938.1,-1.0381592084025164e-05,0.23208641942402353,0.24942967320103535,-1.1950338904550153,0.00016167379,0.00017205652,-0.010758647,False,False
AC114930.1,-0.003113875725520426,0.0,0.0,-14.783091125299505,0.006405329,0.009519201,-0.13292882,False,False
CDH10,-0.009793409718490223,0.0,0.0,-11.726918527971957,0.03286649,0.04265991,-0.105444394,False,False
AC091885.2,-0.0008041930494097748,0.0005688139642159307,0.0007092443444088911,-3.446559187477671,0.0069166636,0.0077208807,-0.03099211,False,False
CDH9,0.0021569934599471466,0.0,0.0,13.56554955322983,0.0072125928,0.0050555957,0.12198296,False,False
CDH6,-0.01647259622759605,0.0,0.0,-47.663336836565094,0.0149968285,0.03146953,-0.42858174,False,False
ADAMTS12,-0.0022014650711234306,0.0,0.0,-14.861577821623722,0.0063109207,0.008512385,-0.13363735,False,False
IL7R,0.0005536081233512207,0.0213383003269918,0.024498622648670264,2.30210609201176,0.002080479,0.0015268773,0.020700084,False,False
CAPSL,-0.0003207248769880824,0.0,0.0,-10.010943377520261,0.00030433064,0.00062505587,-0.09004173,False,False
RANBP3L,0.0006566794107662293,0.4480896769905387,0.47002413670336224,0.7586169853423286,0.045167267,0.044510532,0.0068217902,False,False
SLC1A3,-0.040321924290779895,0.0,0.0,-11.107992180494971,1.1217295,1.1620502,-0.09987531,False,False
